Autor,Frequencia,Offset,Timestamp_Coleta
"Aguilar, Raúl Fernando Sánchez",1,350,2025-12-30T17:20:03.780086
"Aguilar, Thaís Maya",2,350,2025-12-30T17:20:03.780086
"Aguirre Gutiérrez, Jésus",1,350,2025-12-30T17:20:03.780086
"Agustinho, Daniel Paiva",3,350,2025-12-30T17:20:03.780086
"Agustinho, Denise Paiva",3,350,2025-12-30T17:20:03.780086
"Ahannougbe, Sefou Mouhamadou Dine",1,350,2025-12-30T17:20:03.780086
"Ahlert, Martina",1,350,2025-12-30T17:20:03.780086
"Ahlgren, Lina Pernilla",1,350,2025-12-30T17:20:03.780086
"Ahmed, Afroja",1,350,2025-12-30T17:20:03.780086
"Ahrens, Herold",1,350,2025-12-30T17:20:03.780086
"Ahualli, Luango Augusto Feitosa",1,350,2025-12-30T17:20:03.780086
"Ahuja, R.",2,350,2025-12-30T17:20:03.780086
"Aicha, Nádia Niman",1,350,2025-12-30T17:20:03.780086
"Aidar, Luiz Augusto Gimenez",1,350,2025-12-30T17:20:03.780086
"Aidar, Neila Anders",1,350,2025-12-30T17:20:03.780086
"Aikawa, Monica Silva (org.)",1,350,2025-12-30T17:20:03.780086
"Aires Neto, Lauro Maranhão",1,350,2025-12-30T17:20:03.780086
"Aires, Andressa Soares Costa",1,350,2025-12-30T17:20:03.780086
"Aires, Carmenisia Jacobina",1,350,2025-12-30T17:20:03.780086
"Aires, Carolina P.",1,350,2025-12-30T17:20:03.780086
"Aires, Felipe Salvo",1,350,2025-12-30T17:20:03.780086
"Aires, M. N. O.",1,350,2025-12-30T17:20:03.780086
"Aires, Mariana da Cunha",1,350,2025-12-30T17:20:03.780086
"Aires, Paulo Renato Manetzeder",1,400,2025-12-30T17:20:08.282100
"Aires, Rodrigo Barbosa",6,400,2025-12-30T17:20:08.282100
"Aires, Stefano Salvo",4,400,2025-12-30T17:20:08.282100
"Aires, Nádia Barbosa",1,400,2025-12-30T17:20:08.282100
"Aires, Stefano Salvo",1,400,2025-12-30T17:20:08.282100
"Aiube, Carlos Martins",3,400,2025-12-30T17:20:08.282100
"Ajuz, Rafael Cavalcanti de Albuquerque",1,400,2025-12-30T17:20:08.282100
"Akaishi, Leonardo",2,400,2025-12-30T17:20:08.282100
"Akamine, Welington Yorihiko Lima",1,400,2025-12-30T17:20:08.282100
"Akashi Junior, José",1,400,2025-12-30T17:20:08.282100
"Akerman, Alisson",1,400,2025-12-30T17:20:08.282100
"Akerman, Marco",2,400,2025-12-30T17:20:08.282100
"Akhter, Gulraiz",1,400,2025-12-30T17:20:08.282100
"Akimoto, Arthur K.",1,400,2025-12-30T17:20:08.282100
"Akimoto, Arthur Kenji",2,400,2025-12-30T17:20:08.282100
"Akitaya, Paula Borges Gomes",1,400,2025-12-30T17:20:08.282100
"Akiyama, Larissa Cristina de Souza",1,400,2025-12-30T17:20:08.282100
"Akkas, Handan",1,400,2025-12-30T17:20:08.282100
"Akutsu, de Cassia Coelho de Almeida",1,400,2025-12-30T17:20:08.282100
"Akutsu, Luiz",5,400,2025-12-30T17:20:08.282100
"Akutsu, Rita de Cássia Coelho de Almeida",31,400,2025-12-30T17:20:08.282100
"Alabarse, Priscilla Petrucci",1,400,2025-12-30T17:20:08.282100
"Alagia, Maria Cristina Souza",1,400,2025-12-30T17:20:08.282100
"Alamgeer, Sana",1,400,2025-12-30T17:20:08.282100
"Alanio, Alexandre",1,400,2025-12-30T17:20:08.282100
"Alape Realpe, Luis Fernando",1,400,2025-12-30T17:20:08.282100
"Alarcão, Ana Paula Gonzalez de",1,400,2025-12-30T17:20:08.282100
"Alarcão, Clara Machado da Silva",1,400,2025-12-30T17:20:08.282100
"Alarcão, Janine Pereira de Sousa",1,400,2025-12-30T17:20:08.282100
"Alarcão, Karoline Leão",1,400,2025-12-30T17:20:08.282100
"Alarcón Guerrero, Jorge Esteban",1,400,2025-12-30T17:20:08.282100
"Alarcón Posse, Andrea Juliana",1,400,2025-12-30T17:20:08.282100
"Alarcon, Daniela Fernandes",1,400,2025-12-30T17:20:08.282100
"Alarcon, Danillo",1,400,2025-12-30T17:20:08.282100
"Alasqah, Ibrahim",1,400,2025-12-30T17:20:08.282100
"Albagli, Sarita",1,400,2025-12-30T17:20:08.282100
"Albala Young, Adrián Nicolas",1,400,2025-12-30T17:20:08.282100
"Albala, Paula Lelis Rabelo",1,400,2025-12-30T17:20:08.282100
"Albano, Anna Luísa Portela de Deus",5,400,2025-12-30T17:20:08.282100
"Albarado, Ádria Jane",2,400,2025-12-30T17:20:08.282100
"Albarelli, Arnaldo Lopes",1,400,2025-12-30T17:20:08.282100
"Albayrak-Aydemir, Nihan",1,400,2025-12-30T17:20:08.282100
"Albergaria, Caroline Silva de",1,400,2025-12-30T17:20:08.282100
"Albergaria, Rafaela (org.)",1,400,2025-12-30T17:20:08.282100
"Albernas, Joaquin Lucca Bastos",1,400,2025-12-30T17:20:08.282100
"Albernaz, Alessandra Ferreira",2,400,2025-12-30T17:20:08.282100
"Albernaz, Antônio P.",1,400,2025-12-30T17:20:08.282100
"Albernaz, Aryanne F.",1,400,2025-12-30T17:20:08.282100
"Albernaz, Camila Barbosa",1,400,2025-12-30T17:20:08.282100
"Albernaz, Cláudia Borges Lima",1,400,2025-12-30T17:20:08.282100
"Albernaz, Daisy Dayane Pereira",1,450,2025-12-30T17:20:12.685285
"Albernaz, Daniel Lima",1,450,2025-12-30T17:20:12.685285
"Albernaz, Gracielle Medeiros",1,450,2025-12-30T17:20:12.685285
"Albernaz, Lorena Carneiro",2,450,2025-12-30T17:20:12.685285
"Albernaz, Patrícia da Cunha",1,450,2025-12-30T17:20:12.685285
"Albernaz, Raquel Mincarelli",1,450,2025-12-30T17:20:12.685285
"Albernaz, Vanessa Lima",1,450,2025-12-30T17:20:12.685285
"Albernaz, Antônio P.",1,450,2025-12-30T17:20:12.685285
"Albernaz, Janaína V.",1,450,2025-12-30T17:20:12.685285
"Albert, Carla Estefania",1,450,2025-12-30T17:20:12.685285
"Albert, James S.",2,450,2025-12-30T17:20:12.685285
"Albertin, Samuel",1,450,2025-12-30T17:20:12.685285
"Alberto, Luis F.C.",1,450,2025-12-30T17:20:12.685285
"Alberton, Anete",1,450,2025-12-30T17:20:12.685285
"Albino, Vanessa Stainbach",2,450,2025-12-30T17:20:12.685285
"Alborghetti, Marcos Rodrigo",1,450,2025-12-30T17:20:12.685285
"Albrecht, Charlise",1,450,2025-12-30T17:20:12.685285
"Albrecht, Julio Cesar",2,450,2025-12-30T17:20:12.685285
"Albrecht, Nayara Fátima Macedo de Medeiros",1,450,2025-12-30T17:20:12.685285
"Albres, Hevellyn Menezes",1,450,2025-12-30T17:20:12.685285
"Albuquerque Filho, Luiz Heleno",1,450,2025-12-30T17:20:12.685285
"Albuquerque Filho, Luiz Heleno",1,450,2025-12-30T17:20:12.685285
"Albuquerque Junior, Tiago C.",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Alessandra Rocha de",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Alfram Roberto Rodrigues de",2,450,2025-12-30T17:20:12.685285
"Albuquerque, Aline",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Ana Carolina Lucas dos Santos de",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Ana Elizabeth Maia de",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Ana Maria Vaz de",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Ana Paula Cavalcante de",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Anelise Salazar",2,450,2025-12-30T17:20:12.685285
"Albuquerque, Anesmar Olino de",11,450,2025-12-30T17:20:12.685285
"Albuquerque, Anjaína F.",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Anne Augusta Affiune de",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Augusto Veras Soares Martinez",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Bartira Dias de",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Bernardo Cascão Pires e",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Clayton Gurgel de",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Cleandro",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Cleandro Pires de",15,450,2025-12-30T17:20:12.685285
"Albuquerque, Cristina Rodrigues",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Daniel Gomes",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Davi Borges de",13,450,2025-12-30T17:20:12.685285
"Albuquerque, Dayse da Silva",2,450,2025-12-30T17:20:12.685285
"Albuquerque, Débora de Souza Leão",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Deyse Nunes Passos",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Diogo Farrapo",2,450,2025-12-30T17:20:12.685285
"Albuquerque, Elaine Jaricuna Pereira de",2,450,2025-12-30T17:20:12.685285
"Albuquerque, Elisa N.",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Ester Alves de Faria de",1,450,2025-12-30T17:20:12.685285
"Albuquerque, Esther Bemerguy de (org.)",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Fabrício Sarmanho de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Fernando Antônio de Araújo Chacon de",2,500,2025-12-30T17:20:17.092687
"Albuquerque, Fillipe Mendonça",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Francisco Sibério Bezerra",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Gabriela Pereira",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Géssica Oliveira de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Gina Vieira Ponte de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Helena Cristina Carneiro Cavalcanti de",2,500,2025-12-30T17:20:17.092687
"Albuquerque, Hiago Ribeiro",3,500,2025-12-30T17:20:17.092687
"Albuquerque, Igor Azevedo de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Itajaí Oliveira de",2,500,2025-12-30T17:20:17.092687
"Albuquerque, Jéssica Fernanda",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Joaquim Ramalho de",2,500,2025-12-30T17:20:17.092687
"Albuquerque, Jonas Sâmi de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, José Carlos de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, José Luciano",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Landecir Alves de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Leila Cunha de",2,500,2025-12-30T17:20:17.092687
"Albuquerque, Leonardo Cunha de",5,500,2025-12-30T17:20:17.092687
"Albuquerque, Liana Correia Roquete de",2,500,2025-12-30T17:20:17.092687
"Albuquerque, Lindalva Alves de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Lívia Medeiros de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Lucas Fraga Friaça",4,500,2025-12-30T17:20:17.092687
"Albuquerque, Luiz Eduardo Nunes de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Lurdes Mara Oliveira de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Magnus Augustus Cavalcanti de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Márcio Fernando dos Santos",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Maria de Fátima Militão de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Maria do Socorro Maués",3,500,2025-12-30T17:20:17.092687
"Albuquerque, Mariana Carvalho de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Maristela Leite de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Milena Sampaio Cintra de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Nathalia Alcântara de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Nila Larisse Silva de",3,500,2025-12-30T17:20:17.092687
"Albuquerque, Nívea Gabriela Benevides de",2,500,2025-12-30T17:20:17.092687
"Albuquerque, Olga Maria Ramalho de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Patrícia",9,500,2025-12-30T17:20:17.092687
"Albuquerque, Paulo Augusto da Silva Pedroso de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Pedro Caiua Campelo",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Pedro Henrique Elias de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Pedro Henrique Melo",11,500,2025-12-30T17:20:17.092687
"Albuquerque, Ralph de Medeiros",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Raquel Oliveira de",4,500,2025-12-30T17:20:17.092687
"Albuquerque, Raylla",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Ricardo Nixon",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Roberto Nascimento de",2,500,2025-12-30T17:20:17.092687
"Albuquerque, Robson de Oliveira",9,500,2025-12-30T17:20:17.092687
"Albuquerque, Rossana Maria Marinho",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Sabrina Moreira de",1,500,2025-12-30T17:20:17.092687
"Albuquerque, Sérgio Farias de",2,550,2025-12-30T17:20:21.494329
"Albuquerque, Sergio Farias de (org.)",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Sergio Flores de",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Severino Leão de",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Severino Vilar de",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Silas Leite",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Sofia Wanderley Cavalcanti de",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Tayná Gabriela Araújo",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Vera Lucia Lellis De",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Vitor Batista Carneiro de",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Aline",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Cleandro Pires",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Cristiano Queiroz de",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Elisa N.",5,550,2025-12-30T17:20:21.494329
"Albuquerque, Francisco José Batista de",2,550,2025-12-30T17:20:21.494329
"Albuquerque, George Rego",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Helder Neves de",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Juliana Rodrigues de",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Maicon Rodrigues",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Maria do Socorro Maués",2,550,2025-12-30T17:20:21.494329
"Albuquerque, N. I.",1,550,2025-12-30T17:20:21.494329
"Albuquerque, Pedro Henrique Melo",5,550,2025-12-30T17:20:21.494329
"Albuquerque-Oliveira, Paulo Rogério",3,550,2025-12-30T17:20:21.494329
"Alburquerque, Pedro Henrique Melo",2,550,2025-12-30T17:20:21.494329
"Alcalde, A. M.",1,550,2025-12-30T17:20:21.494329
"Alcântara Neto, Martiniano",1,550,2025-12-30T17:20:21.494329
"Alcântara, Andréa Colmenero Moreira de",1,550,2025-12-30T17:20:21.494329
"Alcântara, Antônio Flávio de Carvalho",1,550,2025-12-30T17:20:21.494329
"Alcantara, Bruno Leonardo Batista",1,550,2025-12-30T17:20:21.494329
"Alcântara, Carolina Moreira de",1,550,2025-12-30T17:20:21.494329
"Alcântara, Daniele de Sousa",1,550,2025-12-30T17:20:21.494329
"Alcântara, Dhara Vieira",1,550,2025-12-30T17:20:21.494329
"Alcântara, Flávia Aparecida de",2,550,2025-12-30T17:20:21.494329
"Alcantara, Glaucia B.",1,550,2025-12-30T17:20:21.494329
"Alcântara, Guilherme Borges",1,550,2025-12-30T17:20:21.494329
"Alcântara, Gustavo Braga",2,550,2025-12-30T17:20:21.494329
"Alcantara, Igor Rafael Mendes Guimarães",1,550,2025-12-30T17:20:21.494329
"Alcântara, João Rochael Meira",1,550,2025-12-30T17:20:21.494329
"Alcântara, Kéren Moreira de",1,550,2025-12-30T17:20:21.494329
"Alcântara, Livia A.",1,550,2025-12-30T17:20:21.494329
"Alcantara, Lucas Teles de",1,550,2025-12-30T17:20:21.494329
"Alcântara, Lucas Teles de",3,550,2025-12-30T17:20:21.494329
"Alcantara, Luiz Carlos Junior",1,550,2025-12-30T17:20:21.494329
"Alcantara, Marcos Vinicius Bonifacio Medeiros",1,550,2025-12-30T17:20:21.494329
"Alcântara, Maria Eugênia Rodrigues",1,550,2025-12-30T17:20:21.494329
"Alcantara, Moacir Oliveira de",1,550,2025-12-30T17:20:21.494329
"Alcântara, Moacir Oliveira de",1,550,2025-12-30T17:20:21.494329
"Alcântara, Patrícia Colmenero Moreira de",3,550,2025-12-30T17:20:21.494329
"Alcântara, Paulo Henrique de Franco",1,550,2025-12-30T17:20:21.494329
"Alcantara, Pedro Henrique Oliveira de",1,550,2025-12-30T17:20:21.494329
"Alcantara, Pedro Ivo de Morais",1,600,2025-12-30T17:20:25.867925
"Alcântara, Pedro Ivo Souza de",2,600,2025-12-30T17:20:25.867925
"Alcântara, Ricardo Wagner de Souza",1,600,2025-12-30T17:20:25.867925
"Alcântara, Shayane Marques",2,600,2025-12-30T17:20:25.867925
"Alcântara, Simone Silveira de",1,600,2025-12-30T17:20:25.867925
"Alcântara, Tereza Cristina Sepúlveda",1,600,2025-12-30T17:20:25.867925
"Alcântara, Wenersamy Ramos de",1,600,2025-12-30T17:20:25.867925
"Alcantara, Flavio F.",1,600,2025-12-30T17:20:25.867925
"Alchieri, Eduardo",1,600,2025-12-30T17:20:25.867925
"Alchieri, João Carlos",2,600,2025-12-30T17:20:25.867925
"Alcochete, António A. N.",1,600,2025-12-30T17:20:25.867925
"Alcoforado, Michel Fontenelle",1,600,2025-12-30T17:20:25.867925
"Aldabalde, Taiguara Villela",3,600,2025-12-30T17:20:25.867925
"Aldabalde, Taiguara Villela (Trad.)",1,600,2025-12-30T17:20:25.867925
"Aldè, Veronica",1,600,2025-12-30T17:20:25.867925
"Aldigueri, Daniel Rodrigues",1,600,2025-12-30T17:20:25.867925
"Aldrighi, César Fernando Schiavon (org.)",1,600,2025-12-30T17:20:25.867925
"Aldrigue, Natália de Sousa",1,600,2025-12-30T17:20:25.867925
"Alecrim, Cecília Gomes Muraro",2,600,2025-12-30T17:20:25.867925
"Alecrim, Hugo Muscelli",2,600,2025-12-30T17:20:25.867925
"Alecrim, Maria das Graças Costa",1,600,2025-12-30T17:20:25.867925
"Alecrim, Wenya Alves",1,600,2025-12-30T17:20:25.867925
"Alecrim, Maria das Graças Costa",2,600,2025-12-30T17:20:25.867925
"Alegretti, Ciro Fraga",1,600,2025-12-30T17:20:25.867925
"Aleixo Filho, Marcos Fabrício de Souza",1,600,2025-12-30T17:20:25.867925
"Aleixo, Adler Peggy Lima",1,600,2025-12-30T17:20:25.867925
"Aleixo, José Carlos Brandi",8,600,2025-12-30T17:20:25.867925
"Alejandro Ceballos, Manuel",1,600,2025-12-30T17:20:25.867925
"Alelvan, Giovanna Monique",2,600,2025-12-30T17:20:25.867925
"Alenca, Maurício Dias Chades de",1,600,2025-12-30T17:20:25.867925
"Alencar Junior, Osmar Gomes",1,600,2025-12-30T17:20:25.867925
"Alencar, Alancoc dos Santos",1,600,2025-12-30T17:20:25.867925
"Alencar, Alexandre Lucchesi",1,600,2025-12-30T17:20:25.867925
"Alencar, Aline de Oliveira",1,600,2025-12-30T17:20:25.867925
"Alencar, Ana Carolina Correa",2,600,2025-12-30T17:20:25.867925
"Alencar, Ana Carolina Corrêa",1,600,2025-12-30T17:20:25.867925
"Alencar, Ana Paula Dorneles",1,600,2025-12-30T17:20:25.867925
"Alencar, André Amorim",1,600,2025-12-30T17:20:25.867925
"Alencar, Ane",1,600,2025-12-30T17:20:25.867925
"Alencar, Bárbara de",1,600,2025-12-30T17:20:25.867925
"Alencar, Bianca Maria Salatiel Matos de",1,600,2025-12-30T17:20:25.867925
"Alencar, Bruna Maciel de",3,600,2025-12-30T17:20:25.867925
"Alencar, Cristiane de Castro",1,600,2025-12-30T17:20:25.867925
"Alencar, Cristina Miranda de",1,600,2025-12-30T17:20:25.867925
"Alencar, D'angela Marise Gomes de",1,600,2025-12-30T17:20:25.867925
"Alencar, Danielle B. S. de",1,600,2025-12-30T17:20:25.867925
"Alencar, Dara Elizabeth Costa",1,600,2025-12-30T17:20:25.867925
"Alencar, Elisa Borges de Alcântara",1,600,2025-12-30T17:20:25.867925
"Alencar, Ernandes Rodrigues de",16,600,2025-12-30T17:20:25.867925
"Alencar, Euler Rodrigues de",1,600,2025-12-30T17:20:25.867925
"Alencar, Eunice M. L. Soriano de",3,650,2025-12-30T17:20:30.220422
"Alencar, Filipe Henrique Bezerra Matos de",1,650,2025-12-30T17:20:30.220422
"Alencar, Flávio Silvestre de",1,650,2025-12-30T17:20:30.220422
"Alencar, Gabriel Falcão",1,650,2025-12-30T17:20:30.220422
"Alencar, Ildegard Hevelyn de Oliveira",1,650,2025-12-30T17:20:30.220422
"Alencar, Ingred Fernandes de Andrade",1,650,2025-12-30T17:20:30.220422
"Alencar, Islany Costa",1,650,2025-12-30T17:20:30.220422
"Alencar, Joana Luiza Oliveira",1,650,2025-12-30T17:20:30.220422
"Alencar, Kalil",1,650,2025-12-30T17:20:30.220422
"Alencar, Lídia Costa de",3,650,2025-12-30T17:20:30.220422
"Alencar, Lígia Falcão",1,650,2025-12-30T17:20:30.220422
"Alencar, Lucas Almeida",2,650,2025-12-30T17:20:30.220422
"Alencar, Lucienne Christine Estevez de",3,650,2025-12-30T17:20:30.220422
"Alencar, Luis Cláudio Arraes de",2,650,2025-12-30T17:20:30.220422
"Alencar, Marcelo Sampaio de",1,650,2025-12-30T17:20:30.220422
"Alencar, Marco Túlio Lustosa de",1,650,2025-12-30T17:20:30.220422
"Alencar, Maria da Glória Serra Pinto de",1,650,2025-12-30T17:20:30.220422
"Alencar, Nadia Zilotti",1,650,2025-12-30T17:20:30.220422
"Alencar, Paola Aires Lócio de",2,650,2025-12-30T17:20:30.220422
"Alencar, Paulo Cezar Dias de",1,650,2025-12-30T17:20:30.220422
"Alencar, Priscila Martins",1,650,2025-12-30T17:20:30.220422
"Alencar, Rafael Augusto da Costa",2,650,2025-12-30T17:20:30.220422
"Alencar, Rafael Fernando Mendonça de",1,650,2025-12-30T17:20:30.220422
"Alencar, Railssa Peluti",1,650,2025-12-30T17:20:30.220422
"Alencar, Rony Anderson Santos",1,650,2025-12-30T17:20:30.220422
"Alencar, Rosângela Silva de",1,650,2025-12-30T17:20:30.220422
"Alencar, Sérgio Amorim de",3,650,2025-12-30T17:20:30.220422
"Alencar, Tainá Raiol",2,650,2025-12-30T17:20:30.220422
"Alencar, Thayane Morais de",2,650,2025-12-30T17:20:30.220422
"Alencar, Tiscianne Cavalcante de",1,650,2025-12-30T17:20:30.220422
"Alencar, Valdenisia Apolinario",1,650,2025-12-30T17:20:30.220422
"Alencar, Vitor Silva",1,650,2025-12-30T17:20:30.220422
"Alencar, Waleria Maria Menezes de Morais",1,650,2025-12-30T17:20:30.220422
"Alencar, Danielle B. S. de",1,650,2025-12-30T17:20:30.220422
"Alencar, Ernandes Rodrigues de",2,650,2025-12-30T17:20:30.220422
"Alencar, Eunice M. L. Soriano de",13,650,2025-12-30T17:20:30.220422
"Alencar, Guilherme Asmar",1,650,2025-12-30T17:20:30.220422
"Alencar-Silva, Thuany",1,650,2025-12-30T17:20:30.220422
"Alencastro Filho, Tito Regis de",1,650,2025-12-30T17:20:30.220422
"Alencastro, Aline Simões de",1,650,2025-12-30T17:20:30.220422
"Alencastro, Felipe Barbosa de",1,650,2025-12-30T17:20:30.220422
"Alencastro, Júlia Freire de",1,650,2025-12-30T17:20:30.220422
"Alencastro, Karine Simões de",1,650,2025-12-30T17:20:30.220422
"Alencastro, Luiza de Fátima dos Santos de",1,650,2025-12-30T17:20:30.220422
"Alencastro, Renata Batista Gomes de",1,650,2025-12-30T17:20:30.220422
"Alentejo, Eduardo da Silva",2,650,2025-12-30T17:20:30.220422
"Alessi, Antônio Carlos",4,650,2025-12-30T17:20:30.220422
"Alessio, Maria Martins",2,650,2025-12-30T17:20:30.220422
"Alessio, Maria Martins",1,650,2025-12-30T17:20:30.220422
"Alexander, Paul E.",1,650,2025-12-30T17:20:30.220422
"Alexandre, Álison da Silva",1,700,2025-12-30T17:20:34.602056
"Alexandre, Eduardo Reis",1,700,2025-12-30T17:20:34.602056
"Alexandre, Maria Esther",1,700,2025-12-30T17:20:34.602056
"Alexandre, Thamara Rodrigues",1,700,2025-12-30T17:20:34.602056
"Alexandre, Veruska Prado",5,700,2025-12-30T17:20:34.602056
"Alexandria, Marília de",1,700,2025-12-30T17:20:34.602056
"Alexandrino, Diego Wannucci Souza",1,700,2025-12-30T17:20:34.602056
